assignment_id,worker_id,task_id,supervisor_id,skill,priority,status
A522,W1632,T8936,S177,Project Management,Critical,Completed
A523,W1739,T2912,S107,UI/UX,Medium,Pending
A524,W1060,T7401,S146,Project Management,High,On Hold
A525,W1255,T6782,S110,Python,Medium,In Progress
A526,W1715,T6194,S199,UI/UX,Critical,In Progress
A527,W1020,T2852,S157,Java,Critical,In Progress
A528,W1874,T4691,S140,C++,High,Completed
A529,W1790,T8183,S140,UI/UX,Medium,Pending
A530,W1057,T7900,S153,DevOps,Low,Completed
A531,W1706,T7235,S184,C++,Medium,Completed
A532,W1204,T5533,S105,DevOps,Medium,On Hold
A533,W1359,T1380,S136,Java,Low,On Hold
A534,W1306,T9582,S196,Python,Medium,On Hold
A535,W1088,T5630,S182,DevOps,Medium,Completed
A536,W1576,T3203,S177,Data Analysis,High,On Hold
A537,W1787,T5983,S181,Project Management,Critical,Pending
A538,W1466,T1697,S193,DevOps,Medium,Completed
A539,W1949,T9654,S162,Data Analysis,High,Pending
A540,W1763,T1760,S105,Project Management,Medium,Pending
A541,W1019,T6671,S185,Python,Medium,On Hold
A542,W1740,T8879,S189,UI/UX,Critical,Completed
A543,W1893,T4735,S172,DevOps,High,Pending
A544,W1883,T2694,S157,Cybersecurity,High,Completed
A545,W1497,T3120,S197,Python,Low,In Progress
A546,W1592,T9,S104,Java,Critical,Completed
A547,W1184,T8468,S121,UI/UX,Low,Pending
A548,W1394,T5414,S179,Java,High,Completed
A549,W1485,T400,S183,UI/UX,Medium,In Progress
A550,W1927,T5390,S174,UI/UX,Medium,Pending
A551,W1011,T5949,S147,Java,Critical,Pending
A552,W1635,T1715,S115,Project Management,Critical,Completed
A553,W1548,T5901,S133,Java,Medium,Completed
A554,W1260,T9370,S169,C++,Medium,On Hold
A555,W1285,T7885,S194,Java,Medium,On Hold
A556,W1091,T1865,S166,Python,Low,In Progress
A557,W1262,T8292,S162,DevOps,High,Completed
A558,W1318,T978,S105,Java,Medium,In Progress
A559,W1468,T2220,S119,Project Management,Critical,Completed
A560,W1257,T5099,S102,Project Management,Low,On Hold
A561,W1340,T5794,S165,C++,Low,On Hold
A562,W1408,T3217,S131,UI/UX,Critical,On Hold
A563,W1684,T6958,S182,Python,Medium,In Progress
A564,W1539,T1346,S100,Python,Medium,On Hold
A565,W1919,T536,S133,Cybersecurity,Low,On Hold
A566,W1441,T7553,S124,Data Analysis,Critical,In Progress
A567,W1862,T543,S183,UI/UX,Medium,On Hold
A568,W1796,T851,S155,Project Management,High,Completed
A569,W1561,T3762,S185,UI/UX,Critical,In Progress
A570,W1072,T9124,S175,Cybersecurity,Low,In Progress
A571,W1554,T992,S141,Data Analysis,High,In Progress
A572,W1711,T6600,S188,Project Management,Medium,On Hold
A573,W1642,T6703,S188,Python,Medium,Completed
A574,W1931,T2868,S113,Java,High,On Hold
A575,W1607,T5505,S177,Python,High,In Progress
A576,W1264,T842,S134,Project Management,Medium,On Hold
A577,W1673,T2808,S117,DevOps,High,On Hold
A578,W1262,T8404,S150,UI/UX,Medium,Pending
A579,W1651,T3763,S124,Data Analysis,Critical,Completed
A580,W1071,T9777,S175,Cybersecurity,Critical,Completed
A581,W1558,T9008,S176,DevOps,Low,On Hold
A582,W1352,T6412,S122,Project Management,Medium,Pending
A583,W1513,T525,S167,DevOps,Low,Completed
A584,W1213,T5419,S137,DevOps,High,Completed
A585,W1029,T5672,S188,UI/UX,Medium,On Hold
A586,W1465,T6513,S102,Data Analysis,High,Pending
A587,W1391,T4168,S191,DevOps,Medium,On Hold
A588,W1070,T942,S132,C++,Medium,Completed
A589,W1306,T6532,S185,Data Analysis,Critical,In Progress
A590,W1518,T7183,S194,Data Analysis,Medium,Completed
A591,W1245,T202,S111,C++,Critical,Completed
A592,W1444,T5576,S192,C++,Medium,Completed
A593,W1757,T4668,S144,Java,Medium,On Hold
A594,W1561,T6215,S157,DevOps,Medium,Completed
A595,W1458,T9055,S126,Project Management,High,On Hold
A596,W1003,T8018,S144,Python,Medium,Completed
A597,W1773,T1870,S187,C++,Medium,In Progress
A598,W1209,T5726,S126,Java,Critical,Pending
A599,W1739,T2135,S138,Data Analysis,Critical,On Hold
A600,W1473,T1401,S102,Cybersecurity,Medium,On Hold
A601,W1004,T654,S187,Cybersecurity,Medium,Completed
A602,W1353,T4989,S132,Data Analysis,High,Pending
A603,W1766,T2297,S103,UI/UX,Low,On Hold
A604,W1966,T9866,S133,Data Analysis,Critical,On Hold
A605,W1489,T1512,S199,Data Analysis,Medium,In Progress
A606,W1996,T8465,S121,UI/UX,High,In Progress
A607,W1286,T8885,S150,Java,Medium,Completed
A608,W1141,T4947,S152,Python,Medium,Completed
A609,W1724,T9281,S159,DevOps,Critical,Pending
A610,W1350,T6467,S143,Data Analysis,High,Completed
A611,W1132,T237,S145,Cybersecurity,Critical,In Progress
A612,W1644,T5834,S122,UI/UX,Critical,On Hold
A613,W1823,T9152,S105,Python,Low,On Hold
A614,W1973,T2183,S105,DevOps,Low,Completed
A615,W1504,T2580,S105,Java,Low,In Progress
A616,W1901,T8848,S143,Data Analysis,Critical,Completed
A617,W1640,T5418,S107,DevOps,Low,Completed
A618,W1529,T4285,S151,DevOps,Medium,Completed
A619,W1158,T5624,S156,DevOps,High,Pending
A620,W1177,T6146,S113,UI/UX,Medium,Pending
A621,W1080,T6357,S148,Python,Low,On Hold
A622,W1034,T223,S162,Project Management,Medium,Pending
A623,W1136,T9718,S119,Cybersecurity,Medium,Completed
A624,W1792,T2002,S149,Java,High,Pending
A625,W1547,T2486,S167,Project Management,Critical,On Hold
A626,W1554,T4618,S145,Java,High,Pending
A627,W1191,T9496,S110,Java,High,In Progress
A628,W1064,T5630,S117,Cybersecurity,High,In Progress
A629,W1012,T6379,S122,Cybersecurity,Low,On Hold
A630,W1966,T3996,S153,Python,High,On Hold
A631,W1429,T7333,S134,C++,Medium,Completed
A632,W1074,T4211,S113,C++,Low,In Progress
A633,W1227,T6304,S106,Java,Medium,Pending
A634,W1340,T332,S152,Project Management,Medium,Pending
A635,W1246,T4971,S128,Project Management,High,In Progress
A636,W1388,T830,S136,Project Management,Medium,In Progress
A637,W1395,T2649,S112,UI/UX,Medium,In Progress
A638,W1174,T7775,S170,Python,Critical,In Progress
A639,W1929,T7249,S137,DevOps,High,Pending
A640,W1121,T2677,S132,Data Analysis,High,On Hold
A641,W1320,T4088,S192,Project Management,Medium,In Progress
A642,W1367,T2073,S131,Java,Medium,Completed
A643,W1405,T7130,S190,UI/UX,Low,In Progress
A644,W1084,T6655,S199,Project Management,High,Pending
A645,W1936,T9669,S182,Java,High,Pending
A646,W1769,T5234,S135,Python,Critical,Completed
A647,W1884,T8303,S133,Python,Critical,In Progress
A648,W1268,T9980,S133,DevOps,Low,In Progress
A649,W1152,T2196,S177,Project Management,Critical,Completed
A650,W1412,T4619,S144,Cybersecurity,Critical,On Hold
A651,W1911,T5712,S122,Java,High,On Hold
A652,W1372,T6657,S169,Data Analysis,Medium,On Hold
A653,W1109,T9165,S140,UI/UX,Medium,On Hold
A654,W1242,T3646,S140,Project Management,High,Pending
A655,W1046,T128,S102,Python,Low,Pending
A656,W1097,T2775,S156,Data Analysis,Critical,On Hold
A657,W1390,T1000,S184,Python,Critical,Completed
A658,W1307,T8810,S116,C++,Low,Pending
A659,W1922,T6905,S137,DevOps,High,Completed
A660,W1046,T7465,S150,DevOps,Medium,In Progress
A661,W1937,T6222,S166,UI/UX,High,In Progress
A662,W1483,T7909,S182,Data Analysis,High,Pending
A663,W1091,T1220,S185,Data Analysis,Medium,In Progress
A664,W1479,T4648,S117,UI/UX,Medium,In Progress
A665,W1431,T8209,S130,Python,Low,On Hold
A666,W1931,T1412,S162,DevOps,Low,On Hold
A667,W1877,T4002,S139,C++,Critical,On Hold
A668,W1264,T9077,S181,Data Analysis,Low,On Hold
A669,W1321,T3769,S104,Project Management,High,Pending
A670,W1268,T6450,S125,Project Management,Low,Completed
A671,W1118,T5208,S140,UI/UX,High,On Hold
A672,W1462,T4603,S172,Data Analysis,Medium,In Progress
A673,W1632,T2227,S112,Data Analysis,Medium,Completed
A674,W1117,T7709,S160,Python,Critical,On Hold
A675,W1997,T8748,S173,Cybersecurity,Medium,In Progress
A676,W1034,T6421,S122,Java,Medium,On Hold
A677,W1575,T7716,S137,DevOps,Critical,Completed
A678,W1870,T5144,S173,Data Analysis,Low,Completed
A679,W1156,T6133,S128,Python,Critical,On Hold
A680,W1210,T3575,S159,Cybersecurity,High,Pending
A681,W1777,T9468,S191,Data Analysis,Critical,Pending
A682,W1162,T3206,S151,UI/UX,Medium,On Hold
A683,W1856,T8211,S155,Project Management,High,Completed
A684,W1802,T13,S113,C++,High,In Progress
A685,W1930,T1679,S196,Project Management,Medium,Pending
A686,W1445,T4750,S170,UI/UX,High,Pending
A687,W1061,T3031,S142,UI/UX,Low,Completed
A688,W1711,T8815,S153,UI/UX,High,Pending
A689,W1425,T4280,S144,Python,Critical,Pending
A690,W1527,T1494,S187,Cybersecurity,Medium,Pending
A691,W1488,T5004,S181,Data Analysis,Critical,In Progress
A692,W1642,T7763,S175,DevOps,Medium,In Progress
A693,W1562,T4642,S163,Data Analysis,Critical,On Hold
A694,W1566,T3677,S113,DevOps,High,Pending
A695,W1814,T7964,S195,Data Analysis,Critical,On Hold
A696,W1420,T7281,S133,UI/UX,Critical,Completed
A697,W1370,T5787,S106,Java,Low,Completed
A698,W1012,T851,S162,Java,Medium,In Progress
A699,W1465,T4769,S148,Data Analysis,Critical,In Progress
A700,W1232,T6226,S166,UI/UX,Low,On Hold
A701,W1678,T9224,S167,Cybersecurity,Medium,In Progress
A702,W1727,T1751,S112,Data Analysis,High,In Progress
A703,W1233,T3004,S160,Data Analysis,Low,On Hold
A704,W1791,T576,S171,Data Analysis,High,Pending
A705,W1532,T2456,S187,C++,Medium,On Hold
A706,W1030,T9935,S131,Python,Low,In Progress
A707,W1459,T4132,S171,Project Management,Low,Pending
A708,W1987,T1943,S144,Project Management,Low,In Progress
A709,W1959,T5587,S131,Project Management,High,Pending
A710,W1561,T28,S173,C++,Low,Pending
A711,W1795,T5704,S142,UI/UX,Medium,Pending
A712,W1049,T8584,S102,Project Management,Low,Pending
A713,W1060,T2125,S138,C++,Medium,In Progress
A714,W1788,T6462,S153,Data Analysis,Low,On Hold
A715,W1088,T8018,S120,DevOps,Low,Pending
A716,W1468,T7448,S142,Java,High,On Hold
A717,W1051,T5723,S159,Python,Medium,In Progress
A718,W1246,T6297,S142,UI/UX,High,In Progress
A719,W1021,T316,S159,Project Management,High,Completed
A720,W1117,T9914,S176,Data Analysis,Low,On Hold
A721,W1599,T9891,S106,UI/UX,High,Pending
A722,W1453,T9014,S197,C++,Critical,Pending
A723,W1203,T2369,S130,Data Analysis,Critical,Pending
A724,W1399,T3243,S199,Python,Medium,In Progress
A725,W1973,T7723,S124,UI/UX,Critical,In Progress
A726,W1671,T9613,S188,Project Management,Critical,Completed
A727,W1555,T6207,S159,Data Analysis,High,Pending
A728,W1490,T5690,S110,Project Management,Medium,Pending
A729,W1066,T5103,S156,Project Management,Medium,In Progress
A730,W1346,T8596,S122,Data Analysis,Medium,In Progress
A731,W1646,T2849,S129,Cybersecurity,Low,Pending
A732,W1970,T190,S119,Data Analysis,Medium,On Hold
A733,W1946,T1526,S159,Project Management,Medium,In Progress
A734,W1342,T7503,S162,Java,Low,Pending
A735,W1157,T6688,S125,Project Management,Medium,On Hold
A736,W1083,T2544,S108,Project Management,Low,In Progress
A737,W1304,T7583,S106,UI/UX,Low,Pending
A738,W1324,T1564,S105,C++,Low,Pending
A739,W1323,T7878,S199,Python,Medium,Pending
A740,W1488,T1926,S109,Data Analysis,High,On Hold
A741,W1807,T928,S171,UI/UX,High,On Hold
A742,W1467,T9487,S179,Java,Critical,On Hold
A743,W1690,T6602,S159,DevOps,Low,Pending
A744,W1666,T9489,S103,C++,Low,Completed
A745,W1511,T9885,S141,C++,Medium,In Progress
A746,W1205,T1744,S109,Data Analysis,Low,In Progress
A747,W1703,T4002,S134,UI/UX,High,On Hold
A748,W1102,T1818,S124,DevOps,Medium,In Progress
A749,W1978,T5188,S158,Python,Low,Completed
A750,W1082,T1329,S117,Python,Critical,On Hold
A751,W1548,T7512,S181,Java,Low,Pending
A752,W1206,T9541,S100,C++,Medium,On Hold
A753,W1013,T4236,S146,Python,Low,In Progress
A754,W1388,T4068,S134,UI/UX,Critical,Completed
A755,W1326,T4660,S146,C++,Medium,Completed
A756,W1690,T9403,S182,UI/UX,High,On Hold
A757,W1511,T4342,S199,C++,Low,In Progress
A758,W1527,T3583,S197,Cybersecurity,Critical,On Hold
A759,W1373,T1193,S102,Java,Low,Pending
A760,W1982,T1597,S157,UI/UX,Medium,Completed
A761,W1866,T1561,S140,Java,Low,On Hold
A762,W1400,T879,S122,Java,Low,On Hold
A763,W1893,T6486,S160,Data Analysis,Low,Pending
A764,W1771,T2362,S130,Java,Low,In Progress
A765,W1058,T2135,S142,DevOps,Low,Completed
A766,W1782,T5195,S122,C++,Low,Completed
A767,W1809,T5084,S130,Data Analysis,Critical,Completed
A768,W1755,T334,S192,DevOps,Critical,On Hold
A769,W1698,T1338,S142,Project Management,Low,In Progress
A770,W1993,T4294,S178,Project Management,Medium,In Progress
A771,W1924,T4139,S138,UI/UX,Medium,In Progress
A772,W1577,T2640,S145,C++,Medium,In Progress
A773,W1523,T4640,S187,Python,Low,On Hold
A774,W1686,T4436,S134,Data Analysis,Critical,Completed
A775,W1821,T3004,S104,UI/UX,Medium,On Hold
A776,W1301,T1971,S181,UI/UX,Medium,Pending
A777,W1656,T2556,S156,DevOps,Critical,Pending
A778,W1293,T6472,S196,C++,Low,Pending
A779,W1035,T7922,S133,Data Analysis,Low,Completed
A780,W1248,T5795,S151,Project Management,Critical,On Hold
A781,W1530,T6810,S196,Project Management,Low,Pending
A782,W1947,T1046,S163,Java,Medium,In Progress
A783,W1851,T2627,S140,C++,Medium,On Hold
A784,W1136,T1272,S108,C++,High,Completed
A785,W1014,T4064,S175,Python,Medium,Completed
A786,W1150,T5483,S187,Project Management,Low,In Progress
A787,W1138,T3400,S184,Data Analysis,Critical,Completed
A788,W1281,T8740,S172,Python,High,In Progress
A789,W1165,T8723,S138,C++,Critical,Pending
A790,W1406,T7275,S131,Data Analysis,Medium,Pending
A791,W1954,T9024,S165,Java,Medium,Pending
A792,W1815,T2681,S160,Java,Critical,Completed
A793,W1100,T7775,S112,Java,High,Pending
A794,W1496,T1047,S104,UI/UX,Low,Pending
A795,W1616,T9494,S132,Project Management,Medium,Completed
A796,W1083,T898,S157,Java,Medium,On Hold
A797,W1557,T2706,S184,Java,High,In Progress
A798,W1451,T3504,S195,Java,High,Pending
A799,W1079,T634,S134,DevOps,Low,Pending
A800,W1229,T2511,S187,Data Analysis,High,Pending
A801,W1743,T8548,S167,Java,Low,In Progress
A802,W1859,T5024,S191,C++,Low,Pending
A803,W1804,T709,S104,Java,Critical,On Hold
A804,W1778,T1950,S199,Data Analysis,Low,Pending
A805,W1251,T4033,S168,Project Management,Low,Pending
A806,W1248,T6884,S130,Data Analysis,Medium,In Progress
A807,W1884,T3234,S171,C++,Critical,On Hold
A808,W1165,T3751,S116,Cybersecurity,Critical,In Progress
A809,W1797,T1790,S148,Java,Medium,Completed
A810,W1505,T8549,S100,Python,Medium,On Hold
A811,W1883,T419,S118,UI/UX,High,Pending
A812,W1924,T5518,S106,Cybersecurity,Critical,On Hold
A813,W1205,T6148,S108,C++,Critical,On Hold
A814,W1225,T7304,S145,DevOps,Medium,Pending
A815,W1656,T7329,S179,UI/UX,High,On Hold
A816,W1301,T3011,S125,Project Management,High,On Hold
A817,W1066,T6592,S140,C++,High,On Hold
A818,W1022,T8210,S189,DevOps,Medium,In Progress
A819,W1817,T5196,S169,Cybersecurity,Medium,Completed
A820,W1075,T6471,S128,Java,Critical,In Progress
A821,W1960,T9225,S148,C++,Medium,In Progress
A822,W1824,T3469,S158,Project Management,High,Completed
A823,W1174,T9430,S147,DevOps,High,Pending
A824,W1064,T1107,S171,Project Management,High,On Hold
A825,W1669,T1441,S180,Data Analysis,High,Pending
A826,W1104,T3801,S179,Data Analysis,Low,Pending
A827,W1242,T6315,S171,C++,Low,On Hold
A828,W1259,T4180,S186,Project Management,High,Completed
A829,W1403,T4701,S159,Project Management,Critical,Completed
A830,W1452,T8400,S159,DevOps,Low,Completed
A831,W1226,T4287,S135,DevOps,Low,In Progress
A832,W1030,T3770,S147,Java,Critical,Pending
A833,W1830,T5321,S170,C++,Low,Completed
A834,W1774,T9576,S126,Data Analysis,High,Completed
A835,W1650,T8889,S108,Data Analysis,Medium,In Progress
A836,W1884,T1897,S128,Java,Low,Completed
A837,W1200,T7295,S112,Python,High,In Progress
A838,W1065,T5716,S197,UI/UX,Low,Pending
A839,W1400,T9798,S180,C++,Critical,Pending
A840,W1460,T4860,S174,Project Management,Medium,In Progress
A841,W1612,T5878,S122,C++,High,In Progress
A842,W1335,T2018,S107,UI/UX,Medium,On Hold
A843,W1032,T1023,S186,Project Management,Critical,Pending
A844,W1677,T1397,S151,C++,High,On Hold
A845,W1695,T1898,S160,Java,Critical,Pending
A846,W1480,T8365,S138,Data Analysis,Low,In Progress
A847,W1604,T6241,S172,Data Analysis,Low,On Hold
A848,W1883,T6295,S132,Python,High,On Hold
A849,W1772,T1160,S137,Data Analysis,High,In Progress
A850,W1261,T3799,S181,C++,Low,In Progress
A851,W1992,T5364,S149,Cybersecurity,Medium,In Progress
A852,W1116,T1115,S166,Project Management,High,On Hold
A853,W1357,T9954,S193,DevOps,High,Completed
A854,W1199,T3227,S161,DevOps,Medium,In Progress
A855,W1685,T6671,S157,Python,Medium,In Progress
A856,W1919,T1195,S136,C++,Critical,Completed
A857,W1470,T644,S117,Cybersecurity,Medium,Pending
A858,W1259,T7087,S131,Data Analysis,Medium,Pending
A859,W1832,T1514,S118,Project Management,Medium,Completed
A860,W1334,T5918,S160,UI/UX,Critical,On Hold
A861,W1282,T2352,S160,UI/UX,Medium,On Hold
A862,W1949,T7917,S149,Data Analysis,High,On Hold
A863,W1280,T8501,S118,Python,Low,Completed
A864,W1305,T4172,S166,Python,Critical,On Hold
A865,W1355,T1199,S153,UI/UX,High,Completed
A866,W1652,T5194,S175,Project Management,Critical,In Progress
A867,W1279,T3468,S193,Python,Critical,On Hold
A868,W1281,T4359,S182,Python,Critical,Completed
A869,W1026,T4578,S175,Cybersecurity,Critical,Pending
A870,W1847,T5843,S167,Python,Medium,Pending
A871,W1271,T5292,S154,Cybersecurity,Low,Pending
A872,W1030,T6633,S172,UI/UX,Low,On Hold
A873,W1830,T6810,S146,Data Analysis,Critical,Completed
A874,W1581,T3638,S135,Python,Critical,Completed
A875,W1843,T7870,S164,Python,High,In Progress
A876,W1873,T8103,S144,Java,Low,Completed
A877,W1918,T3129,S144,Python,High,On Hold
A878,W1061,T8428,S180,Cybersecurity,Critical,On Hold
A879,W1149,T9126,S195,Cybersecurity,Low,On Hold
A880,W1895,T6253,S127,UI/UX,Low,On Hold
A881,W1979,T7641,S174,C++,Critical,Pending
A882,W1485,T8423,S181,UI/UX,Critical,Completed
A883,W1427,T494,S180,UI/UX,Low,Pending
A884,W1296,T7610,S100,Java,High,Pending
A885,W1485,T5877,S152,Python,High,On Hold
A886,W1624,T5335,S166,Cybersecurity,Critical,Pending
A887,W1428,T4441,S118,UI/UX,Critical,In Progress
A888,W1166,T8298,S133,DevOps,Critical,Pending
A889,W1168,T415,S151,Project Management,Medium,On Hold
A890,W1734,T5490,S149,Python,Medium,In Progress
A891,W1930,T5480,S146,Project Management,High,Pending
A892,W1957,T2158,S174,Data Analysis,High,On Hold
A893,W1138,T691,S136,Cybersecurity,Critical,Completed
A894,W1134,T6421,S153,Java,Medium,On Hold
A895,W1849,T9554,S168,DevOps,Critical,In Progress
A896,W1780,T4029,S180,Cybersecurity,Low,In Progress
A897,W1206,T3893,S101,C++,High,Pending
A898,W1153,T6508,S179,C++,Medium,In Progress
A899,W1205,T3509,S135,Data Analysis,High,Pending
A900,W1644,T4739,S129,UI/UX,High,Pending
A901,W1846,T9505,S124,Cybersecurity,Low,Pending
A902,W1322,T2745,S103,Cybersecurity,Low,On Hold
A903,W1470,T3702,S156,Project Management,Medium,Completed
A904,W1561,T7205,S108,Data Analysis,Medium,Completed
A905,W1283,T3691,S191,Java,Critical,Pending
A906,W1679,T6240,S199,Python,Critical,Pending
A907,W1557,T7324,S189,UI/UX,Critical,On Hold
A908,W1875,T2171,S158,Project Management,High,Pending
A909,W1082,T7648,S155,DevOps,Low,In Progress
A910,W1145,T4238,S111,C++,Low,Pending
A911,W1361,T6303,S133,Project Management,Low,Pending
A912,W1968,T7293,S142,Project Management,Medium,On Hold
A913,W1627,T8957,S170,DevOps,Low,In Progress
A914,W1205,T2912,S134,Project Management,Medium,Completed
A915,W1599,T1460,S143,DevOps,High,On Hold
A916,W1942,T2711,S167,Python,Critical,In Progress
A917,W1318,T1550,S157,UI/UX,Medium,On Hold
A918,W1461,T1291,S162,Data Analysis,Low,On Hold
A919,W1615,T5626,S116,Cybersecurity,Low,Pending
A920,W1984,T1381,S132,Java,High,In Progress
A921,W1949,T5044,S139,Project Management,High,Completed
A922,W1794,T5218,S122,DevOps,Low,Completed
A923,W1502,T1230,S118,Cybersecurity,High,On Hold
A924,W1242,T6647,S115,Data Analysis,Low,Pending
A925,W1475,T3342,S141,UI/UX,Medium,Completed
A926,W1282,T4760,S118,C++,High,On Hold
A927,W1237,T3867,S166,Cybersecurity,High,In Progress
A928,W1577,T3943,S193,Python,Medium,In Progress
A929,W1251,T7189,S137,C++,Medium,Pending
A930,W1560,T7376,S136,DevOps,High,On Hold
A931,W1514,T9848,S157,UI/UX,Low,Pending
A932,W1056,T2379,S133,Java,Critical,On Hold
A933,W1168,T4629,S188,Python,Low,Pending
A934,W1006,T4453,S197,Cybersecurity,Medium,In Progress
A935,W1808,T225,S199,Python,Medium,Pending
